anime_id,name,genre,episodes
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,1
20199,Ganbare Gonbe,"Comedy, Kids, Parody",77
23863,Ganbare Swimmy,Adventure,1
11593,Ganbare! Bokura no Hit and Run,"School, Sports",1
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",26
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",26
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",10
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",13
9886,Ganbare! Moudouken Serve,Slice of Life,1
16908,Ganbare! Oden-kun,Comedy,102
10995,Ganbare!! Nattou-san,Comedy,4
32835,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",1
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,"Comedy, Sports",1
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"Comedy, Sports",1
31237,Ganbare-bu Next!,"Comedy, Sports",6
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",1
29503,Gararin to Gororin,"Kids, Music",1
30362,Garon,Sci-Fi,1
20243,Gatapishi,"Comedy, Slice of Life",199
12451,Gattai Robot Atranger,Mecha,1
32581,Gaza: Changing the World,"Drama, Supernatural",1
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",1
21525,Geba Geba Shou Time!,Comedy,1
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",1
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",7
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",1
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,1
8156,Gegege no Kitarou: Obake Nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",1
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",1
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",1
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",1
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",2
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",17
33823,Genbaku Dome Monogatari,"Drama, Historical",1
32775,Gene,Music,1
4470,Gene Diver,"Action, Adventure, Shounen",56
29665,Genei Toshi,Dementia,1
8233,Genji,"Historical, Magic, Romance",2
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen",1
25609,Genki Genki Non-tan,"Kids, Music",15
25611,Genki Genki Non-tan (2004),"Kids, Music",10
25615,Genki Genki Non-tan (2006),"Kids, Music",10
25617,Genki Genki Non-tan: Deka Deka Arigatou,"Kids, Music",1
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,"Kids, Music",1
25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",1
10540,Genki!! Ekoda-chan,Comedy,22
27921,Genkichi Jiisan to Kogitsune,"Drama, Kids",1
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",1
2691,Gensei Shugoshin P-hyoro Ikka,"Adventure, Fantasy",1
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",3
30042,Geori-eui Mubeopja,"Action, Martial Arts",1
9351,Geunyeoneun Yeppeotda,"Comedy, Drama, Romance",1
10882,Ghost Messenger,"Action, Fantasy",6
30278,Ghost Messenger Movie,"Action, Fantasy",1
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",39
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",1
26283,Gin no Rousokutate,"Drama, Kids",1
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",26
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,"Action, Adventure, Mecha, Sci-Fi",1
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police",1
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,"Action, Adventure, Mecha, Sci-Fi",1
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",1
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",92
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",6
30481,Ginga Tetsudou 999 for Planetarium,"Adventure, Drama, Sci-Fi, Space",1
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,"Adventure, Drama, Sci-Fi, Space",1
27651,Ginga Tetsudou 999: Niji no Michishirube,"Drama, Sci-Fi",1
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",1
34205,GJ8 Man,"Comedy, Supernatural",Unknown
23661,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,"Fantasy, Kids",1
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",14
33501,Go Go Smile Anime,"Comedy, Music",6
23245,Go Go Toraemon,"Comedy, Sports",1
19169,Go! Go! Kadendanshi,"Action, Seinen",78
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",78
29497,Go! Go! Vejitan,"Kids, Sci-Fi, Space",1
31505,Go! Samurai,"Action, Samurai",1
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",50
24905,Go-hiki no Kobuta to Charleston,Music,1
29918,Go-hiki no Kozaru-tachi,Demons,1
20703,Goannai Shimasu Another World e,Slice of Life,1
31692,Gogulyeoui Jeolm-eun Musadeul,Historical,Unknown
22669,Gohan Kaijuu Pap,"Action, Comedy, Kids",Unknown
26267,Goi-sensei to Tarou,"Drama, Kids, School",1
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,3
23815,Gokuu no Daibouken Pilot,"Comedy, Fantasy",1
7177,Gokyoudai Monogatari,Comedy,32
16778,Gold Pencil And Alien Boy,"Adventure, Kids, Space",1
10323,Golden Kids,"School, Sports",2
29924,Goman-hiki,Kids,100
26105,"Gomen ne, Mii-chan","Drama, Kids",1
30410,Gon 2nd Season,"Action, Adventure, Kids",26
9535,Gongitsune,Adventure,1
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",1
31699,Good Morning!!! Doronjo,"Comedy, Parody",225
24093,Gorillaman,"Comedy, School, Seinen",2
7781,Gothicmade: Hana no Utame,"Mecha, Romance, Sci-Fi",1
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",25
27521,Gra-P &amp; Rodeo,"Comedy, Music",61
33290,Gra-P &amp; Rodeo 2nd Season,"Comedy, Music",Unknown
32834,Gra-P &amp; Rodeo: Band wo P,"Comedy, Music",1
30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,1
29355,Grasshopper Monogatari,"Kids, Music",1
30602,Great Hunt,"Comedy, Music",6
5934,Greed,"Adventure, Fantasy",1
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",39
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),"Adventure, Fantasy, Historical",1
19457,Green Saver,"Adventure, Kids",26
31263,Grim,Dementia,1
19751,Gu-Gu Ganmo (Movie),Comedy,1
11995,Guilstein,"Action, Horror, Sci-Fi",1
31510,Guitar,,1
28347,Guitar Shoujo!,Slice of Life,1
10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",1
18521,GUNbare! Game Tengoku 2 the Movie,"Action, Adventure, Comedy",1
24053,Gunners,"Action, Mecha",1
8195,Guru Guru Town Hanamaru-kun,Kids,101
26089,Gutchonpa Omoshiro Hanashi,Kids,5
30979,Hachikadzuki-hime,"Drama, Fantasy, Historical, Kids",1
18353,Hadakya no Otonosama,"Kids, Slice of Life",2
30046,Hadashi Neko,"Adventure, Comedy",1
16752,Haedori Daemoheom,"Adventure, Drama, Military",1
26289,Hage,"Drama, Kids, School",1
8500,Haguregumo,"Comedy, Historical, Seinen",1
26295,Haha Uzura,"Drama, Kids",1
33474,Haha wo Tazunete Sanzenri (Movie),"Adventure, Drama, Historical, Slice of Life",1
23585,Haha wo Tazunete Sanzenri Specials,"Adventure, Drama, Slice of Life",2
8764,Hajime Ningen Gon,"Comedy, Historical",39
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",77
10246,Hajimete no Christmas,Kids,1
33335,Hajimete no Eigo: Nippon Mukashibanashi,"Fantasy, Kids",18
33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",18
18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",101
29972,Hakuchuu Meikyuu,Dementia,1
19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",3
31255,Hakusai Anime Special,"Comedy, School",1
11673,Hal no Fue,"Adventure, Kids",1
29507,Hamster Sam,"Kids, Music",4
19463,Hamuko Mairu!,"Adventure, Comedy",1
25095,Hana Ichi Monme,"Adventure, Kids",3
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",1
20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",25
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,"Adventure, Fantasy, Magic, Shoujo",1
20873,Hana no Zundamaru,"Comedy, Martial Arts, Parody",8
22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",3
23709,Hana to Shounen,Fantasy,1
8336,Hanakappa,"Comedy, Kids",Unknown
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",1
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi","Drama, Fantasy, Kids",1
26341,Hanamaru Koutsuu Anzen,"Drama, Kids",1
30086,Hanasaka Jiisan,"Comedy, Drama",1
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",43
23651,Hanawa Hekonai Kappa Matsuri,"Comedy, Kids",1
33885,Hane (2016),Music,1
29271,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,"Kids, Parody",1
22563,Hangyodon no Hadaka no Ou-sama,"Fantasy, Kids",1
29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,"Historical, Kids",1
29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,"Kids, Sci-Fi",1
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,"Kids, Sci-Fi",1
28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",1
12643,Happening Star ☆,"Comedy, Sci-Fi",1
30861,Happy Bogeys,,12
32783,Happy Hour,Music,1
30411,Happy Jozy,Comedy,Unknown
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",16
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",46
28759,Harbor Tale,"Adventure, Fantasy",1
24877,Hare Tokidoki Buta,"Comedy, Kids",1
20529,Harinezumi,Music,1
17667,Harisu no Kaze,"Comedy, School",70
9807,Harley Spiny,Kids,140
31583,Haruko no Bouken,Dementia,1
34412,Hashiri Hajimeta bakari no Kimi ni,Music,1
29499,Hasu no Yousei: Bonyo Bonyo,"Fantasy, Kids",1
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",50
10539,Hato no Oyome-san,Comedy,22
26141,Hato yo: Hiroshima no Sora wo,"Historical, Kids",1
33059,Hawaiian Rock&#039;n Roll,"Kids, Music",1
10603,Hayabusa: Back to the Earth,Historical,1
10602,Hayabusa: Back to the Earth - Kikan,Historical,1
10623,Hayan Ma-eum Baeggu,Adventure,13
5930,Hayou no Ken: Shikkoku no Mashou,"Fantasy, Shoujo, Supernatural",2
23015,Hazedon,"Adventure, Comedy, Kids",26
27693,Heart Cocktail,"Romance, Seinen",77
21121,Heart Cocktail Again,"Romance, Seinen",1
10964,Heavy,"Action, Drama, Sports",1
33562,Heibai Wushang,"Action, Comedy, Supernatural",12
28749,Heijoukyou: Yasukerashi Miyako,Historical,1
2750,Heisei Inu Monogatari Bow Movie,"Adventure, Comedy",1
24257,Heisei no Cinderella: Kiko-sama Monogatari,"Historical, Romance",1
18389,Heisei Policemen!!,"Comedy, Police",6
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",46
24465,Heli-Tako Puu-chan,"Comedy, Kids",42
18587,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,Kids,1
30264,Hello Kitty no Cinderella (OVA),"Fantasy, Kids",1
22455,Hello Kitty no Circus ga Yatte Kita,"Fantasy, Kids",1
22457,Hello Kitty no Fushigi na Mizuumi,"Fantasy, Kids",1
29535,Hello Kitty no Hajimete no Christmas Cake,Kids,1
18085,Hello Kitty no Hakuchou no Ouji,"Fantasy, Kids",1
22489,Hello Kitty no Hansel to Gretel,"Fantasy, Kids",1
18031,Hello Kitty no Happy! Kasou Taikai,Kids,1
22481,Hello Kitty no Kieta Santa-san no Boushi,"Fantasy, Kids",1
18823,Hello Kitty no Kieta Santa-san no Okurimono,Kids,1
18083,Hello Kitty no Kurumi Wari Ningyou,"Fantasy, Kids",1
17953,Hello Kitty no London ni Orita Uchuujin,Kids,1
22479,Hello Kitty no Mahou no Ringo,"Fantasy, Kids",1
22487,Hello Kitty no Match Uri Shoujo,"Fantasy, Kids",1
18589,Hello Kitty no Minna no Mori wo Mamore!,Kids,1
29539,Hello Kitty no Minna no Tanoshii Natsuyasumi,"Fantasy, Kids",1
22447,Hello Kitty no Momotarou,"Fantasy, Kids",1
22449,Hello Kitty no Nagagutsu wo Naita Neko,"Fantasy, Kids",1
17955,Hello Kitty no Nemureru Mori no Bijo,"Fantasy, Kids",1
29537,Hello Kitty no Okaze wo Hiita Santa-san,"Fantasy, Kids",1
22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,"Fantasy, Kids",1
32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",1
17481,Hello Kitty no Oyayubi-hime (OVA),"Fantasy, Kids",1
17957,Hello Kitty no Papa Nante Daikirai,"Kids, Slice of Life",1
22483,Hello Kitty no Sanbiki no Kobuta,"Fantasy, Kids",1
29541,Hello Kitty no Santa-san ga Futari Ita,"Fantasy, Music",1
18829,Hello Kitty no Shiawase no Aoi Hotaru,Kids,1
18825,Hello Kitty no Shiawase no Tulip,Kids,1
17951,Hello Kitty no Shirayuki-hime,"Fantasy, Kids",1
30263,Hello Kitty no Shirayuki-hime (OVA),"Fantasy, Kids",1
22459,Hello Kitty no Shoukoujo,"Fantasy, Kids",1
9770,Hello Kitty no Stump Village,"Fantasy, Kids",26
18029,Hello Kitty no Suteki na Kyoudai,"Fantasy, Kids",1
22477,Hello Kitty no Tomatta Big Ben,"Fantasy, Kids",1
22445,Hello Kitty no Yappari Mama ga Suki,"Fantasy, Kids",1
22485,Hello Kitty no Yuki no Joou,"Fantasy, Kids",1
22461,Hello Kitty no Yume Dorobou,"Fantasy, Kids",1
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,"Fantasy, Kids",1
18033,Hello Kitty no Yuubinya-san Arigatou,"Fantasy, Kids",1
25871,Hello Kitty to Issho,"Comedy, Kids, Slice of Life",16
30064,Hello Kitty to Miyou: Aesop Monogatari,"Fantasy, Kids",4
18827,Hello Kitty: Mahou no Mori no Ohimesama,"Fantasy, Kids, Magic",1
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",13
22439,Hello Kitty: Ringo no Mori no Mystery,"Comedy, Kids, Mystery",13
22441,Hello Kitty: Ringo no Mori to Parallel Town,"Comedy, Fantasy, Kids",27
31585,Henkei Sakuhin Dai 2-ban,Dementia,1
29181,Henna Ie!,"Kids, Music",1
4417,Hennako-chan,Comedy,6
28353,Henteko na Volunteer,"Drama, Slice of Life",1
16552,Heong-geuli Beseuteu 5,Sports,1
30512,Hero Company,"Comedy, Seinen",2
11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",104
18273,Heungnyongwanggwa Bihodongja,"Action, Adventure, Martial Arts, Shounen",1
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",26
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,"Drama, Kids",1
23659,Hi no Tori: Hagoromo-hen,Drama,1
23675,Hi no Tori: Kizuna-hen,"Fantasy, Kids",1
32645,Hi no Tori: Reimei-hen,"Adventure, Drama, Fantasy, Historical",1
26111,Hibike! Wadaiko,"Drama, Kids",1
26099,Hidamari no Ie,"Drama, Kids",1
2694,Hidamari no Ki,"Drama, Historical",25
8967,Hidari no O&#039;Clock!!,Drama,2
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",12
24089,High School Jingi,"Action, Comedy, Seinen",1
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",41
32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,1
33217,Hikaru Genji: Paradise Ginga,"Music, Space",1
33215,Hikaru Genji: Taiyou ga Ippai,"Adventure, Music",1
33580,Hikaru no Gen-chan,"Historical, Kids, Music",1
31235,Hikawa Maru Monogatari,"Drama, Historical",1
22327,Himalaya no Hikari no Oukoku,"Adventure, Fantasy",1
26217,Himawari no You ni,"Drama, Kids",1
7175,Himitsukessha Taka no Tsume Countdown,"Comedy, Parody, Super Power",12
30470,Himitsukessha Taka no Tsume DO,"Comedy, Parody, Super Power",Unknown
22821,Himitsukessha Taka no Tsume EX,"Comedy, Parody, Super Power",38
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,"Comedy, Historical, Parody",9
32892,Himitsukessha Taka no Tsume GT,"Comedy, Parody, Super Power",Unknown
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",38
13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power",38
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,"Comedy, Parody, Super Power",1
8356,Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha,"Comedy, Parody, Super Power",1
8357,Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,"Comedy, Parody, Super Power",1
30753,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,"Comedy, Parody",1
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,"Adventure, Comedy, Parody, Space",1
13433,himitsukesshatakanotsume.jp,"Comedy, Parody, Super Power",78
30752,himitsukesshatakanotsume.jp Specials,"Comedy, Parody",2
17405,Hino Hideshi Toukaidou Yotsuya Kaidan,Horror,1
22985,Hipira-kun Special,"Comedy, Fantasy, Kids, Supernatural, Vampire",1
23303,Hiroshima e no Tabi,"Drama, Historical, Slice of Life",1
7967,Hiroshima ni Ichiban Densha ga Hashitta,"Drama, Historical",1
26009,His Lipstick,"Comedy, Kids",1
23125,Histoire d&#039;Etty,"Kids, Slice of Life",1
32665,Historical,"Adventure, Historical",Unknown
30072,Hito no Kita Tooku Nagai Michi,Historical,1
34115,Hitori de Nayamanaide Issho ni Kangaeyou,Drama,1
27375,Hitoribotchi,Drama,1
26323,Hitotsu no Hana,"Drama, Historical, Kids",1
21549,Hitotsuboshi-ke no Ultra Baasan,"Comedy, Slice of Life",13
10509,Hoero! Bun Bun (Movie),Kids,1
32636,Hokori Inu no Hanashi,,1
16828,Hokseong Robot Sseondeo A,"Action, Mecha, Shounen",1
5207,Hokuro Kyoudai Full Throttle!!!!,Comedy,7
31511,Holiday,,1
29587,Home My Home,Kids,1
30134,Hong Gil Dong 2084,"Action, Adventure",1
16556,Hong Kil-dong,"Adventure, Fantasy, Historical",1
30058,Hong Ling Jin Xia,"Action, School",1
6150,Hong Xing Xiao Yong Shi,"Historical, Kids, Slice of Life",1
28263,Honto ni Atta Gakkou Kaidan,"Kids, Mystery, School, Supernatural",1
18309,Hopiwa Chadolbawi,"Action, Adventure, Historical, Shounen",1
30161,Horoscope: Anata no Seiza,Music,1
5927,Hoshi Neko Fullhouse,"Comedy, Romance, Sci-Fi",4
11213,Hoshi no Ko Poron,Sci-Fi,260
23909,Hoshi no Yuuenchi,"Adventure, Kids, Sci-Fi",1
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",26
8192,Hoshi Shinichi Short Short Special,"Comedy, Sci-Fi",1
29451,Hoshi Uranai Kirakira,"Kids, Music",1
19073,Hoshigari Hime no Bouken,"Fantasy, Kids",1
18747,Hotaru Kagayaku,"Drama, Kids",1
30981,Hotaru no Mau Machi de,"Drama, Kids",1
33396,Hua Jiang Hu Zhi Bu Liang Ren,"Adventure, Drama, Historical, Martial Arts, Romance",54
33305,Hua Jianghu Zhi Ling Zhu,"Action, Drama, Fantasy, Historical, Martial Arts",41
30268,Huang Feihong Yong Chuang Tianxia,"Action, Martial Arts, Shounen",1
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",1
3414,Hula Kappa,Comedy,78
9950,Hulu Xiongdi,"Action, Super Power",13
32831,Hungry to Win,"Action, Sports",1
16776,Hurdle,Drama,1
19681,Hustle Punch,"Comedy, Fantasy, Kids",26
16824,Hwang-geum-ui Pal,"Shounen, Sports",1
16808,Hwanggeum Cheolin,"Action, Adventure, Demons, Kids, Super Power",1
16560,Hwanggeum Nalgae 1.2.3.,"Action, Mecha, Sci-Fi",1
25091,Hyakubanme no Saru,"Historical, Kids",1
19071,"Hyakumannen Attara, Dousuru?",Kids,1
10238,Hybrid Deka,Comedy,1
22887,Hyokkori Hyoutan Shima,"Adventure, Kids",1
9781,Hyouga Senshi Gaislugger,"Action, Mecha, Sci-Fi",20
29671,Hyoutan,Psychological,1
16007,Hyoutan Suzume,Fantasy,1
9902,Hyper ERT,Kids,20
31509,Ichi-gan Kuni,,1
28485,Ichiban Chikaku ni,"Drama, Slice of Life",1
6060,Ichigatsu ni wa Christmas,Romance,1
9518,Ichigo Ichie: Kimi no Kotoba,Comedy,13
3164,Ichigo Ichie: Koibana Tomobana,Comedy,13
26309,Ichimai no Etegami,"Drama, Kids",1
27853,Ichinen Ikkumi,"Kids, School",1
31135,Idea ga Tsukamaranai.,Dementia,1
32254,Ijigen Gattai Mojibakeru Z,"Game, Kids",1
30938,Ijime Juuyon-sai no Message,Drama,1
28483,Ijime wa Zettai Warui!,"Drama, School, Slice of Life",1
26329,Ijimekko Ookami to Nana-chan,"Drama, Kids",1
20079,Ijiwaru Baasan,"Comedy, Slice of Life",39
20081,Ijiwaru Baasan (1996),"Comedy, Slice of Life",46
29651,Ikedaya Soudou,"Drama, Historical, Samurai",1
21053,Ikemen Kyuugo-tai Nurse Angels,Comedy,10
19965,Ikinari Dagon,"Adventure, Fantasy",12
28487,Ikite Iru,,1
29814,Ikiteirutte Subarashii!,Kids,1
26227,"Ikitemasu, 15-sai.","Drama, Kids",1
19947,Ikkyuu-san (1978),"Action, School, Sports",26
21467,Ikkyuu-san to Yancha Hime,"Comedy, Historical, Kids",1
21475,Ikkyuu-san: Haru Da! Yancha Hime,"Comedy, Historical, Kids",1
23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",1
3973,Ikuze! Gen-san,Comedy,24
34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,2
24577,Imokawa Mukuzo: Chuugaeri no Maki,Comedy,1
29926,Inaka Nezumi to Machi Nezumi,Kids,1
8786,Inakappe Taishou,"Comedy, Sports",104
26299,Inamuranohi,"Drama, Historical, Kids",1
34502,Inazma Delivery,"Action, Comedy, Sci-Fi",10
28235,Indie Anibox: Selma Danbaekjil Coffee,"Comedy, Drama, Romance, Samurai, Sci-Fi",1
32227,Inemuri Buu-chan,Kids,1
16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",6
26241,Inochi Kagayaku Akari,"Drama, Kids",1
26297,Inori no Te,"Drama, Historical, Kids",1
14211,Instant History,Historical,312
24051,Interior,"Adventure, Comedy",1
29709,Introspection,Dementia,1
24501,Inui-san!,"Comedy, Shoujo",Unknown
10847,Inumarudashi,Comedy,4
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,Slice of Life,2
6384,Ippon Bouchou Mantarou,"Action, Seinen",2
33387,Ippou Nippon Mukashibanashi,"Comedy, Fantasy",12
11421,Iruka to Shounen,"Adventure, Kids",13
25305,Isewan Taifuu Monogatari,"Drama, Historical",1
19583,Ishii Hisaichi no Dai Seikai,"Comedy, Parody",1
28021,Ishii Hisaichi no Nanda Kanda Gekijou,"Comedy, Martial Arts, Sci-Fi, Space",2
25473,Ishinomori Shoutarou no Rekishi Adventure,"Historical, Samurai",5
32845,Ishitsubutsu Toriatsukaijo,"Drama, Music",1
28427,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,"Comedy, Historical",Unknown
31903,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),"Comedy, Historical, Shounen",Unknown
10760,Issunboushi,Drama,1
23183,Itazura Post,Comedy,1
20025,Itazura Tenshi Chippo-chan,"Comedy, Kids",240
9496,Itoshi no Betty Mamonogatari,"Fantasy, Romance, Seinen",1
32107,Itoshi no Muco OVA,"Comedy, Slice of Life",1
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,"Action, Drama, Seinen",1
34121,Itsumo Kokoro ni Ho,"Music, Slice of Life",1
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",16
26119,Iwata Kunchi no Obaachan,"Drama, Historical, Kids",1
27561,J League wo 100-bai Tanoshiku Miru Houhou!!,"Comedy, Parody, Sports",1
30954,Jakusansei Million Arthur,"Comedy, Fantasy",Unknown
33779,Jakusansei Million Arthur Specials,"Comedy, Fantasy",3
29367,Jam the Housnail,"Adventure, Kids",15
18323,Jangdokdae,"Drama, Historical",1
10247,Jankenman: Kaijuu Dai Kessen,"Comedy, Kids",1
32252,Japonese,Comedy,1
3947,Jarinko Chie (TV),"Comedy, Drama, Slice of Life",64
24041,Jarujio Animal,"Adventure, Comedy, Parody",10
29928,Jataka Monogatari: Kiniro no Shika,Kids,1
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",1
29207,Jeremy no Ki,"Drama, Fantasy, Kids",1
32707,Jewelpet: Attack Chance!?,"Comedy, Fantasy, Magic, Shoujo",Unknown
23869,Ji no Nai Hagaki,Slice of Life,1
29623,Jiaoao de Jiangjun,Drama,1
30764,Jibun no Mune ni te wo Atete,"Drama, Kids",1
30970,Jidou Bungaku Library,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",6
28489,Jigoku Koushien,"Comedy, Horror, Shounen, Sports",1
26331,Jigoku no Soubee,"Comedy, Demons, Drama, Kids",1
32800,Jijii: Owari no Hajimari,Music,1
29645,Jikan,Dementia,1
33886,Jikkyou Chuukei,"Dementia, Music",1
6701,Jim Button,"Adventure, Fantasy, Kids, Magic",26
30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,"Fantasy, Kids",1
10741,Jingi,"Adventure, Drama, Police",2
33267,Jinxiu Shenzhou Zhi Qi You Ji,"Adventure, Fantasy",Unknown
17291,Jinzou Konchuu Kabutoborg VxV,"Action, Comedy, Fantasy, Game, Shounen",52
33144,Jiok,"Drama, Fantasy, Horror",1
28565,Jishin da!! Mii-chan no Bousai Kunren,"Drama, Kids",1
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",1
32777,Jitensha-hen,Music,1
